user_id,order_date,amount
KH-16510,2017-10-28,26.176
DK-13150,2017-12-20,50.352
DK-13150,2017-12-20,34.02
FC-14245,2017-03-06,23.88
FC-14245,2017-03-06,11.52
FC-14245,2017-03-06,206.384
RD-19480,2017-09-15,218.35200000000003
RD-19480,2017-09-15,108.96
RD-19480,2017-09-15,2.688
AR-10540,2017-01-16,56.07
TP-21130,2017-12-04,8.8
TP-21130,2017-12-04,142.8
CC-12220,2017-11-16,73.67999999999999
CC-12220,2017-11-16,139.92
CC-12220,2017-11-16,107.88
CC-12220,2017-11-16,33.29
DP-13000,2017-05-14,5.04
DP-13000,2017-05-14,24.784
RB-19465,2017-12-16,13.36
RB-19465,2017-12-16,158.9
CB-12025,2017-02-05,7.120000000000001
EJ-13720,2017-03-03,170.35200000000003
AM-10705,2017-07-21,101.94
AM-10705,2017-07-21,8.8
AM-10705,2017-07-21,19.68
AM-10705,2017-07-21,14.94
AM-10705,2017-07-21,231.72
GG-14650,2017-04-23,11.760000000000002
GG-14650,2017-04-23,5.344
CP-12085,2017-01-13,32.400000000000006
MB-18085,2017-05-06,122.12000000000002
RP-19390,2017-11-27,6.99
RP-19390,2017-11-27,107.424
PO-18865,2017-08-05,79.78
BF-11020,2017-09-08,45.92
BF-11020,2017-09-08,21.184
BF-11020,2017-09-08,20.736000000000004
KM-16375,2017-02-20,333.576
KM-16375,2017-02-20,31.992000000000004
KM-16375,2017-02-20,51.168000000000006
KM-16375,2017-02-20,10.64
KM-16375,2017-02-20,68.704
CA-12775,2017-05-12,42.85
CA-12775,2017-05-12,6.16
CA-12775,2017-05-12,17.0
CA-12775,2017-05-12,87.4
MH-18115,2017-05-25,29.84
TB-21055,2017-09-02,10.9
TB-21055,2017-09-02,79.92
DP-13390,2017-01-01,3.6
CM-11815,2017-03-10,111.96
RP-19855,2017-12-02,12.160000000000002
LS-17200,2017-07-31,17.52
SW-20455,2017-07-21,16.34
SW-20455,2017-07-21,225.296
SW-20455,2017-07-21,50.352
PJ-19015,2017-08-18,9.912
DB-13060,2017-12-14,56.328
DB-13060,2017-12-14,39.264
DB-13060,2017-12-14,95.232
DP-13105,2017-09-19,149.95
DP-13105,2017-09-19,23.32
DP-13105,2017-09-19,16.740000000000002
VM-21835,2017-09-04,14.82
PO-18850,2017-07-06,122.136
CS-12355,2017-06-16,23.92
AA-10375,2017-12-11,14.952000000000002
AA-10375,2017-12-11,17.94
AA-10375,2017-12-11,116.98
TC-21145,2017-09-15,47.400000000000006
TC-21145,2017-09-15,81.96
BG-11035,2017-12-02,32.776
DO-13435,2017-06-26,272.94
SJ-20215,2017-04-20,317.058
SJ-20215,2017-04-20,15.76
SJ-20215,2017-04-20,14.560000000000002
JP-16135,2017-09-19,35.4
NC-18535,2017-12-09,13.005000000000004
JC-15775,2017-07-25,20.096000000000004
JC-15775,2017-07-25,37.752
JC-15775,2017-07-25,259.9200000000001
JC-15775,2017-07-25,20.736000000000004
GD-14590,2017-12-25,3.856
PS-18760,2017-09-14,3.882000000000001
PS-18760,2017-09-14,12.585000000000004
PS-18760,2017-09-14,18.312
PS-18760,2017-09-14,127.936
LO-17170,2017-12-28,1.6799999999999995
LO-17170,2017-12-28,7.968
LO-17170,2017-12-28,113.372
LO-17170,2017-12-28,2.9600000000000004
CS-12505,2017-11-02,168.1
CS-11860,2017-07-21,17.48
DL-13495,2017-10-15,22.72
FC-14335,2017-02-05,371.2
MF-18250,2017-12-23,62.04
MF-18250,2017-12-23,367.96
MF-18250,2017-12-23,44.96
PS-18760,2017-04-17,28.14
PS-18760,2017-04-17,7.38
PS-18760,2017-04-17,10.9
PS-18760,2017-04-17,23.04
PS-18760,2017-04-17,218.35200000000003
MY-17380,2017-12-01,10.368000000000002
HA-14905,2017-09-10,37.056
LL-16840,2017-04-25,19.05
LL-16840,2017-04-25,73.344
SS-20140,2017-09-18,95.68
SS-20140,2017-09-18,50.96
SS-20140,2017-09-18,113.94
SS-20140,2017-09-18,25.92
SS-20140,2017-09-18,20.32
SS-20140,2017-09-18,34.48
CK-12205,2017-08-18,10.782000000000002
JS-15595,2017-09-02,16.0
JS-15595,2017-09-02,5.587999999999999
BN-11470,2017-12-06,10.68
AR-10405,2017-05-20,41.28
JE-16165,2017-12-10,14.76
VG-21790,2017-07-29,115.96
EM-13960,2017-08-01,186.54
PS-19045,2017-04-04,16.98
BP-11095,2017-11-30,95.976
SC-20260,2017-06-26,102.368
SC-20260,2017-06-26,28.4
SC-20260,2017-06-26,68.52
AP-10720,2017-11-19,58.408
TB-21190,2017-11-10,7.800000000000001
AB-10105,2017-09-19,12.624
AB-10105,2017-09-19,89.584
AB-10105,2017-09-19,471.92
AB-10105,2017-09-19,18.180000000000003
CC-12145,2017-09-15,31.744
DL-13315,2017-11-25,48.87
DK-13375,2017-12-11,1.3919999999999997
JB-15400,2017-12-23,13.839999999999998
KC-16675,2017-05-26,25.76
DB-12910,2017-12-09,148.257
SP-20545,2017-02-06,46.24
RD-19585,2017-01-29,5.22
PB-19105,2017-09-22,12.96
PB-19105,2017-09-22,17.94
AT-10735,2017-12-17,166.72
AT-10735,2017-12-17,24.816000000000003
AT-10735,2017-12-17,124.36
SV-20365,2017-07-18,198.744
SV-20365,2017-07-18,9.184
MG-17890,2017-08-31,6.208
JF-15355,2017-02-04,32.67
AR-10825,2017-07-21,3.52
AH-10075,2017-09-25,8.595000000000002
GA-14515,2017-08-03,99.87
KH-16690,2017-06-15,119.96
KH-16330,2017-06-19,38.784000000000006
KH-16330,2017-06-19,122.328
JP-15460,2017-02-13,17.94
GG-14650,2017-11-17,13.904
SO-20335,2017-12-01,41.86
SO-20335,2017-12-01,141.96
TT-21460,2017-11-26,27.46
TT-21460,2017-11-26,89.98
TG-21640,2017-09-07,113.52
TG-21640,2017-09-07,135.29999999999998
MH-17290,2017-03-11,12.294
MH-17290,2017-03-11,43.28
SR-20425,2017-12-22,141.96
KT-16480,2017-04-29,4.91
GM-14440,2017-10-08,145.764
SG-20605,2017-04-25,107.97
HK-14890,2017-03-26,143.96
HK-14890,2017-03-26,74.352
HK-14890,2017-03-26,32.232
MY-18295,2017-05-04,2.2020000000000004
MY-18295,2017-05-04,9.396
NZ-18565,2017-04-30,23.24
ED-13885,2017-08-17,5.5520000000000005
ED-13885,2017-08-17,8.016
ED-13885,2017-08-17,74.592
ED-13885,2017-08-17,16.784000000000002
CM-12115,2017-10-02,17.46
MC-17275,2017-10-15,14.73
TG-21310,2017-01-27,137.94
MC-18100,2017-09-02,40.68
ES-14080,2017-02-24,123.92000000000002
SC-20380,2017-03-13,30.88
SC-20380,2017-03-13,27.12
JF-15355,2017-04-23,66.36
JF-15355,2017-04-23,92.88
JF-15355,2017-04-23,24.14
RL-19615,2017-05-22,49.56
SB-20170,2017-02-09,354.90000000000003
GZ-14545,2017-06-10,14.7
ML-17395,2017-10-22,32.7
ML-17395,2017-10-22,31.680000000000003
SJ-20215,2017-08-16,13.428000000000004
SJ-20215,2017-08-16,67.13600000000001
JK-15730,2017-06-22,3.036
LC-17140,2017-09-09,25.920000000000005
LC-17140,2017-09-09,66.11200000000001
BK-11260,2017-10-14,46.36
DO-13645,2017-09-04,97.184
DO-13645,2017-09-04,10.368000000000002
MM-18280,2017-06-10,14.13
ZC-21910,2017-05-11,43.92
KH-16330,2017-11-17,19.608
KH-16330,2017-11-17,4.158
MN-17935,2017-11-26,135.29999999999998
MY-18295,2017-09-03,8.904
MY-18295,2017-09-03,100.8
CS-11950,2017-12-05,41.96
CS-11950,2017-12-05,9.45
MC-17845,2017-11-10,28.792
SC-20440,2017-10-26,61.542
BM-11575,2017-09-21,15.51
DV-13045,2017-12-11,73.568
DV-13045,2017-12-11,13.584
DV-13045,2017-12-11,64.784
JB-15400,2017-10-21,38.82
JB-15400,2017-10-21,21.9
GH-14425,2017-11-10,111.79
SN-20560,2017-02-06,29.9
BP-11095,2017-04-15,15.570000000000004
JF-15190,2017-01-07,61.02
JF-15190,2017-01-07,110.11
JF-15190,2017-01-07,7.89
MK-17905,2017-08-13,36.024
GG-14650,2017-11-02,54.336000000000006
TT-21070,2017-11-29,390.368
TT-21070,2017-11-29,101.52
LT-16765,2017-12-04,74.352
DD-13570,2017-05-02,15.7
DD-13570,2017-05-02,59.52
DD-13570,2017-05-02,34.4
SH-20395,2017-08-06,70.12
ML-17410,2017-01-20,11.52
MG-17890,2017-05-30,156.79200000000003
MG-17890,2017-05-30,35.36000000000001
MG-17890,2017-05-30,13.592
BS-11755,2017-04-10,195.104
BS-11755,2017-04-10,36.672
JL-15235,2017-09-02,18.72
JL-15235,2017-09-02,236.528
RD-19810,2017-02-03,5.184000000000001
RD-19810,2017-02-03,65.584
RD-19810,2017-02-03,22.200000000000003
MH-18025,2017-11-11,88.92000000000002
SJ-20125,2017-09-17,9.912
SJ-20125,2017-09-17,5.799999999999999
FM-14380,2017-06-25,148.48
TB-21190,2017-11-11,34.92
CS-12400,2017-12-28,2.48
CS-12400,2017-12-28,25.9
AA-10645,2017-11-05,12.96
CM-12190,2017-11-16,119.94
CC-12475,2017-09-11,10.272000000000002
CC-12475,2017-09-11,1.5559999999999996
TC-21295,2017-07-14,4.448
TC-21295,2017-07-14,276.69
TC-21295,2017-07-14,4.96
TC-21295,2017-07-14,71.92
TC-21295,2017-07-14,18.84
TC-21295,2017-07-14,140.97
TB-21400,2017-03-30,6.08
TB-21400,2017-03-30,164.79200000000003
BW-11200,2017-06-08,12.175999999999998
JL-15835,2017-07-14,9.248
JL-15835,2017-07-14,62.040000000000006
JL-15835,2017-07-14,239.456
JL-15835,2017-07-14,13.12
JL-15835,2017-12-09,29.36
JL-15835,2017-12-09,15.92
JL-15835,2017-12-09,146.45
JL-15835,2017-12-09,15.14
JL-15835,2017-12-09,5.76
RA-19885,2017-09-26,71.88
RA-19885,2017-09-26,9.24
RA-19885,2017-09-26,35.88
RA-19885,2017-09-26,17.04
SW-20245,2017-02-25,196.784
SW-20245,2017-02-25,231.92
HG-14965,2017-03-31,29.700000000000003
MV-17485,2017-12-03,13.592
BS-11380,2017-12-02,114.288
BS-11380,2017-12-02,36.624
BS-11380,2017-12-02,49.61600000000001
BS-11380,2017-12-02,57.36
RB-19795,2017-10-05,63.824000000000005
KN-16390,2017-04-21,47.976
KN-16390,2017-04-21,20.736000000000004
MB-18085,2017-11-16,17.31
CV-12295,2017-04-20,36.56
NS-18505,2017-12-24,264.32
MK-18160,2017-05-03,25.92
MK-18160,2017-05-03,22.96
JM-15655,2017-10-27,189.576
JM-15655,2017-10-27,71.96
KH-16360,2017-12-29,12.53
KH-16360,2017-12-29,34.58
DB-13555,2017-03-02,59.52
DB-13555,2017-03-02,57.96
DB-13555,2017-03-02,68.03999999999999
CK-12205,2017-08-07,119.448
CK-12205,2017-08-07,118.16
CV-12805,2017-06-01,53.9
SC-20575,2017-09-29,99.2
SG-20605,2017-09-13,15.920000000000002
TS-21655,2017-05-06,152.94
RS-19420,2017-07-15,179.94
RS-19420,2017-07-15,12.96
AH-10120,2017-07-02,5.231999999999998
BF-11170,2017-12-14,73.85
BF-11170,2017-12-14,25.71
BF-11170,2017-12-14,17.28
SV-20815,2017-10-15,11.68
JM-15250,2017-10-28,77.952
JM-15250,2017-10-28,47.952000000000005
PB-19105,2017-11-03,40.776
JO-15550,2017-04-16,40.74
TW-21025,2017-06-13,291.136
PA-19060,2017-09-18,114.848
JD-15790,2017-06-02,10.688
GM-14500,2017-09-15,12.419999999999998
AG-10330,2017-12-18,12.672
JF-15355,2017-07-30,89.94999999999999
KT-16480,2017-08-20,25.92
SP-20620,2017-11-13,43.6
SP-20620,2017-11-13,154.95
CC-12550,2017-12-03,10.368000000000002
SL-20155,2017-09-26,2.224
BB-11545,2017-08-12,17.52
LB-16735,2017-11-12,26.72
FG-14260,2017-09-19,4.8420000000000005
SP-20860,2017-10-12,39.984
HR-14830,2017-03-24,47.01
HR-14830,2017-03-24,207.84600000000003
MG-17680,2017-06-08,17.52
CJ-12010,2017-01-26,11.84
CY-12745,2017-10-31,9.912
GM-14500,2017-07-21,124.404
BH-11710,2017-12-07,52.0
JA-15970,2017-03-02,18.528
MO-17950,2017-07-03,24.0
CA-11965,2017-09-25,24.448
DK-12835,2017-09-09,31.104000000000006
DK-12835,2017-09-09,11.176000000000002
LC-16870,2017-12-03,13.343999999999998
LC-16870,2017-12-03,76.75200000000001
LC-16870,2017-12-03,102.336
LC-16870,2017-12-03,10.32
LC-16870,2017-12-03,47.32
LC-16870,2017-12-03,23.376
LC-16870,2017-12-03,16.72
LC-16870,2017-12-03,16.192
NM-18445,2017-07-23,13.919999999999998
EH-14125,2017-06-21,82.4
EH-14125,2017-06-21,6.24
DC-12850,2017-08-13,272.048
DC-12850,2017-08-13,24.320000000000004
DC-12850,2017-08-13,1.584
DC-12850,2017-08-13,31.984
DC-12850,2017-08-13,14.76
DC-12850,2017-08-13,423.648
JE-15715,2017-08-25,25.696
SR-20740,2017-06-17,101.34
JK-16120,2017-09-04,30.384
Dp-13240,2017-09-15,38.62
Dp-13240,2017-09-15,59.98
PP-18955,2017-09-24,383.96
PP-18955,2017-09-24,15.570000000000004
KH-16330,2017-11-20,2.97
KH-16330,2017-11-20,50.97
EM-14200,2017-07-25,298.116
RW-19540,2017-08-17,23.36
RW-19540,2017-08-17,71.976
RW-19540,2017-08-17,8.56
RW-19540,2017-08-17,13.919999999999998
GA-14725,2017-12-25,44.688
GA-14725,2017-12-25,31.744
GA-14725,2017-12-25,3.1679999999999997
GG-14650,2017-10-05,14.9
GG-14650,2017-10-05,15.8
GG-14650,2017-10-05,72.9
GG-14650,2017-10-05,206.35200000000003
GG-14650,2017-10-05,7.992000000000001
JS-15685,2017-11-18,81.36000000000001
JS-15685,2017-11-18,20.232000000000003
JS-15685,2017-11-18,389.056
JS-15685,2017-11-18,20.736000000000004
JS-15685,2017-11-18,41.47200000000001
EH-13765,2017-01-22,15.12
EH-13765,2017-01-22,7.872
TB-21625,2017-05-25,120.0
TB-21625,2017-05-25,3.29
TB-21625,2017-05-25,18.84
BF-11020,2017-10-17,52.792
NP-18670,2017-11-02,11.76
BF-11275,2017-07-10,41.91
JC-15775,2017-06-30,435.999
CM-11815,2017-08-21,388.70400000000006
CM-11815,2017-08-21,33.18
PV-18985,2017-03-11,63.88
PV-18985,2017-03-11,26.72
JM-16195,2017-11-03,16.272000000000002
SF-20965,2017-09-28,2.655
JM-15250,2017-01-01,310.744
JM-15250,2017-01-01,12.736
JM-15250,2017-01-01,6.469999999999998
JL-15130,2017-04-28,28.08
SR-20425,2017-11-08,109.9
DK-13375,2017-07-27,23.88
DK-13375,2017-07-27,26.2
DK-13375,2017-07-27,12.96
DK-13375,2017-07-27,234.95
SV-20935,2017-12-28,118.25
SV-20935,2017-12-28,4.28
CR-12820,2017-02-17,89.06639999999999
RD-19930,2017-11-18,55.584
RD-19930,2017-11-18,127.38599999999998
LW-16825,2017-10-03,20.64
RW-19540,2017-08-29,148.02
BG-11695,2017-11-24,33.29
AG-10675,2017-06-09,49.12
RB-19360,2017-03-23,32.48
RB-19360,2017-03-23,20.04
RD-19720,2017-03-20,238.0
RD-19720,2017-03-20,61.96
KB-16240,2017-12-26,16.032
AB-10060,2017-11-06,108.96
BM-11575,2017-05-18,22.608
BM-11575,2017-05-18,1.8920000000000003
MY-17380,2017-07-23,63.312
CC-12370,2017-11-17,38.88
LP-17095,2017-09-05,89.568
LP-17095,2017-09-05,71.96
LP-17095,2017-09-05,15.552000000000003
AF-10870,2017-04-24,10.429999999999996
AF-10870,2017-04-24,72.784
DM-12955,2017-09-07,81.568
SF-20065,2017-11-01,40.99
CJ-12010,2017-05-01,3.3280000000000003
PT-19090,2017-10-20,4.768
PT-19090,2017-10-20,6.672000000000001
PT-19090,2017-10-20,4.448
PT-19090,2017-10-20,43.93600000000001
DK-12895,2017-08-12,242.624
DK-12895,2017-08-12,46.74
DK-12895,2017-08-12,174.95000000000002
DK-12895,2017-08-12,100.704
LP-17095,2017-01-30,31.680000000000003
LP-17095,2017-01-30,9.344
MC-17605,2017-05-09,65.232
MC-17605,2017-05-09,207.0
JO-15145,2017-11-03,18.368
GZ-14545,2017-07-26,362.352
BG-11740,2017-11-03,486.36800000000005
BD-11500,2017-01-26,62.72
HM-14980,2017-04-11,1.752
HM-14980,2017-04-11,20.992
EM-14065,2017-11-13,11.21
FC-14245,2017-09-08,61.68
FC-14245,2017-09-08,158.376
KL-16555,2017-07-21,2.8639999999999994
XP-21865,2017-10-06,6.48
FP-14320,2017-11-07,7.88
ZD-21925,2017-06-11,61.44
BO-11350,2017-05-03,32.448
BO-11350,2017-05-03,26.388
BO-11350,2017-05-03,8.0
TS-21655,2017-01-02,31.744
TS-21655,2017-01-02,5.431999999999999
TS-21655,2017-01-02,372.144
PW-19030,2017-03-21,64.384
CV-12805,2017-09-04,11.808
CS-12250,2017-12-04,11.76
JB-16045,2017-12-23,27.46
HE-14800,2017-07-08,83.92
HE-14800,2017-07-08,39.98
HE-14800,2017-07-08,28.91
HE-14800,2017-07-08,174.95000000000002
ML-17755,2017-04-06,106.32
LB-16795,2017-05-09,147.92
LB-16795,2017-05-09,104.28
LB-16795,2017-05-09,66.96
NP-18670,2017-10-12,45.0
NP-18670,2017-10-12,17.9
NP-18670,2017-10-12,40.48
DC-12850,2017-11-23,4.36
DJ-13510,2017-11-12,62.352
BN-11470,2017-03-14,49.61600000000001
DB-13615,2017-05-06,84.416
AH-10075,2017-10-23,240.744
AH-10075,2017-10-23,35.0
AH-10075,2017-10-23,210.68
AH-10075,2017-10-23,43.44
AH-10075,2017-10-23,2.22
TH-21235,2017-05-28,3.563999999999999
PN-18775,2017-04-23,387.136
PN-18775,2017-04-23,45.408
PN-18775,2017-04-23,77.952
PN-18775,2017-04-23,3.0
NC-18625,2017-04-09,65.584
TW-21025,2017-10-27,44.784
TT-21460,2017-12-18,5.76
DJ-13510,2017-02-11,20.7
BD-11560,2017-03-27,45.68
BD-11560,2017-03-27,11.94
AT-10735,2017-07-07,5.94
NS-18640,2017-06-05,20.736000000000004
EM-14065,2017-06-04,30.33600000000001
DO-13645,2017-12-04,12.99
DO-13645,2017-12-04,182.22
DO-13645,2017-12-04,302.94
DB-13615,2017-09-21,55.86
SP-20920,2017-03-16,44.376
SP-20920,2017-03-16,51.264
SP-20920,2017-03-16,5.1930000000000005
SP-20920,2017-03-16,159.984
SP-20920,2017-03-16,54.224
KB-16315,2017-03-09,30.84
CB-12025,2017-11-13,239.92
MH-18115,2017-04-30,4.8420000000000005
MH-18115,2017-04-30,220.704
ST-20530,2017-08-27,14.336000000000002
TS-21505,2017-07-03,102.3
CM-12190,2017-12-22,31.16
RD-19720,2017-12-09,11.088000000000005
KB-16240,2017-07-11,168.1
BD-11770,2017-01-29,4.768
FH-14365,2017-09-29,7.98
SO-20335,2017-04-23,18.688
SO-20335,2017-04-23,11.664
PM-19135,2017-11-09,191.976
CM-12160,2017-08-18,23.18
SE-20110,2017-11-13,82.95
BT-11395,2017-03-03,399.672
EM-14095,2017-09-08,65.12
LC-17050,2017-11-06,30.56
FH-14275,2017-05-13,20.768
HM-14980,2017-04-27,139.58
AB-10165,2017-03-30,94.2
JS-16030,2017-02-16,18.368
JS-16030,2017-02-16,50.352
JS-16030,2017-02-16,28.032
JS-16030,2017-02-16,7.692
TZ-21580,2017-11-25,5.16
PW-19030,2017-11-14,96.36
CS-12400,2017-09-15,300.904
TS-21205,2017-06-15,239.976
TS-21205,2017-06-15,31.168000000000003
TS-21205,2017-06-15,76.608
TS-21205,2017-06-15,142.776
TS-21205,2017-06-15,91.36
TS-21430,2017-07-11,71.952
TS-21430,2017-07-11,29.800000000000004
BM-11650,2017-11-16,1.8240000000000005
SW-20275,2017-03-18,46.2
PW-19030,2017-06-27,19.44
PW-19030,2017-06-27,126.3
CS-12175,2017-04-06,8.100000000000001
MJ-17740,2017-12-08,13.248
MJ-17740,2017-12-08,83.98799999999999
BO-11350,2017-02-02,210.58
BO-11350,2017-02-02,30.960000000000004
BO-11350,2017-02-02,239.98400000000004
JD-16015,2017-09-09,17.712
JD-16015,2017-09-09,4.860000000000001
JD-16015,2017-09-09,6.258000000000001
DB-13555,2017-09-14,74.352
BP-11095,2017-12-13,287.976
AS-10630,2017-03-17,4.608
CM-11815,2017-05-28,195.96000000000004
CM-11815,2017-05-28,15.552000000000003
JE-15715,2017-06-15,77.72800000000001
CS-12250,2017-11-23,10.688
DO-13435,2017-08-19,102.72
JF-15190,2017-10-26,33.282000000000004
JF-15190,2017-10-26,118.64999999999998
JF-15190,2017-10-26,14.76
SM-20950,2017-05-30,37.52
DK-13090,2017-11-03,4.086
DK-13090,2017-11-03,55.98400000000001
DK-13090,2017-11-03,10.688
TB-21055,2017-03-21,8.856
KF-16285,2017-09-24,15.51
KF-16285,2017-09-24,89.9
KF-16285,2017-09-24,14.28
KF-16285,2017-09-24,12.72
KF-16285,2017-09-24,15.75
BP-11290,2017-12-18,7.236
BP-11290,2017-12-18,4.824
BP-11290,2017-12-18,91.36
BP-11290,2017-12-18,130.112
DP-13105,2017-12-24,21.312000000000005
JW-15220,2017-10-13,209.94
JW-15220,2017-10-13,31.984
TT-21460,2017-08-20,35.96
SH-19975,2017-12-01,15.920000000000002
GZ-14470,2017-09-17,34.05
MY-18295,2017-10-20,15.984000000000002
MY-18295,2017-10-20,14.352000000000002
SA-20830,2017-10-28,21.93
CA-12265,2017-11-04,95.976
CA-12265,2017-11-04,3.564000000000001
CA-12265,2017-11-04,4.928000000000001
ZC-21910,2017-06-11,4.572000000000001
HE-14800,2017-12-18,99.95
HE-14800,2017-12-18,29.34
BP-11185,2017-08-27,12.672
NC-18535,2017-12-24,19.44
NC-18535,2017-12-24,12.3
JL-15130,2017-12-22,46.864
JL-15130,2017-12-22,26.160000000000004
JL-15130,2017-12-22,23.128
JL-15130,2017-12-22,59.24
JH-15430,2017-12-25,21.0
JH-15430,2017-12-25,120.0
RO-19780,2017-11-25,299.96
RO-19780,2017-11-25,18.688
CC-12370,2017-11-06,1.2479999999999998
ES-14080,2017-12-02,19.728
ES-14080,2017-12-02,151.188
RL-19615,2017-04-25,344.98099999999994
JP-15460,2017-11-23,36.28800000000001
JP-15460,2017-11-23,78.304
JP-15460,2017-11-23,6.103999999999998
TN-21040,2017-10-01,104.75
VP-21760,2017-10-16,18.528
PG-18820,2017-11-11,35.184
HG-14845,2017-03-20,56.704
NB-18655,2017-11-18,92.52
NB-18655,2017-11-18,37.76
NB-18655,2017-11-18,7.38
NB-18655,2017-11-18,5.82
CS-11860,2017-07-12,3.816
ND-18460,2017-05-19,26.16
BP-11050,2017-03-18,13.9
BP-11050,2017-03-18,19.4
RW-19540,2017-09-01,283.56
HZ-14950,2017-11-21,55.176
KM-16225,2017-12-16,5.984000000000001
KM-16225,2017-12-16,189.95
KM-16225,2017-12-16,149.95
KM-16225,2017-12-16,29.950000000000003
KM-16225,2017-12-16,44.400000000000006
BK-11260,2017-09-22,21.96
BM-11785,2017-05-26,23.08
KE-16420,2017-12-04,11.352000000000002
KH-16630,2017-09-11,143.952
KH-16630,2017-09-11,19.44
BG-11035,2017-11-02,5.56
MG-17650,2017-10-12,369.544
MG-17650,2017-10-12,10.368000000000002
NS-18505,2017-01-19,31.968000000000004
NS-18505,2017-01-19,21.696
JK-15325,2017-03-18,90.86
PR-18880,2017-11-24,7.78
JL-15505,2017-05-25,50.136
MD-17860,2017-05-28,27.46
MD-17860,2017-05-28,125.13
BT-11530,2017-09-30,159.98
RD-19480,2017-05-20,8.288
RD-19480,2017-05-20,64.9
SB-20185,2017-06-12,71.976
SB-20185,2017-06-12,19.44
JL-15505,2017-08-07,11.952000000000002
JL-15505,2017-08-07,31.128000000000004
JL-15505,2017-08-07,55.76
JL-15505,2017-08-07,24.56
JL-15505,2017-08-07,51.75
JL-15505,2017-08-07,207.18400000000003
AB-10105,2017-08-03,39.816
SC-20230,2017-08-03,16.06
RS-19870,2017-12-11,7.28
RS-19870,2017-12-11,5.4
BF-10975,2017-09-30,20.664
JG-15310,2017-11-24,13.761999999999995
AW-10930,2017-11-14,15.28
MH-18025,2017-10-13,11.07
MH-18025,2017-10-13,25.92
FM-14290,2017-11-04,7.535999999999999
FM-14290,2017-11-04,1.4079999999999997
FM-14290,2017-11-04,4.143999999999999
FM-14290,2017-11-04,52.752
TB-21520,2017-07-23,15.192
TB-21520,2017-07-23,58.32000000000001
MM-17260,2017-02-11,147.568
NB-18655,2017-10-27,56.784
NB-18655,2017-10-27,5.607000000000001
NB-18655,2017-10-27,6.5760000000000005
VF-21715,2017-05-22,9.84
VF-21715,2017-05-22,2.78
KD-16615,2017-03-02,107.648
DO-13645,2017-09-23,12.96
JL-15505,2017-11-11,25.5
SU-20665,2017-09-02,215.976
MY-17380,2017-11-24,11.673000000000002
MY-17380,2017-11-24,64.84800000000001
PK-19075,2017-08-21,32.088
SC-20305,2017-12-01,15.936000000000002
SC-20305,2017-12-01,8.001000000000001
CB-12025,2017-09-11,67.9
LW-17215,2017-09-02,11.696
DB-13270,2017-06-19,6.887999999999998
RS-19765,2017-03-02,0.5559999999999998
TB-21625,2017-11-17,43.8
AM-10360,2017-05-28,13.872000000000002
DW-13540,2017-03-06,4.928000000000001
DW-13540,2017-03-06,63.488
DK-13090,2017-02-21,47.904
AR-10825,2017-07-20,13.36
AR-10825,2017-07-20,163.764
AR-10825,2017-07-20,183.92
DB-13660,2017-09-23,72.96000000000001
PF-19225,2017-09-07,80.96
PF-19225,2017-09-07,455.712
PF-19225,2017-09-07,25.98
SS-20410,2017-09-11,14.2
AG-10900,2017-05-01,314.352
AG-10900,2017-05-01,4.608
CY-12745,2017-09-16,17.9
CK-12325,2017-02-17,5.715000000000002
CK-12325,2017-02-17,57.594
CK-12325,2017-02-17,30.144
RO-19780,2017-09-24,11.424
PS-18970,2017-03-21,30.576
PS-18970,2017-03-21,13.02
PS-18970,2017-03-21,22.14
PS-18970,2017-03-21,359.32
KN-16390,2017-11-07,272.97
PO-18865,2017-12-25,31.8
DP-13105,2017-12-17,32.56
SJ-20125,2017-08-11,25.92
SF-20200,2017-08-27,120.576
RM-19375,2017-01-19,79.92
RM-19375,2017-01-19,12.28
RM-19375,2017-01-19,2.04
FH-14275,2017-03-13,7.992000000000001
DP-13105,2017-04-13,7.92
LC-17140,2017-09-22,12.07
WB-21850,2017-12-10,3.273000000000001
WB-21850,2017-12-10,87.92
CD-11920,2017-05-26,12.96
HR-14770,2017-04-07,16.256
HR-14770,2017-04-07,219.18400000000003
MO-17800,2017-06-03,136.26
BW-11110,2017-05-27,27.192
BW-11110,2017-05-27,12.06
CD-12280,2017-11-05,12.96
CD-12280,2017-11-05,99.98
CD-12280,2017-11-05,11.424
CD-12280,2017-11-05,128.12400000000002
CD-12280,2017-11-05,101.4
HG-14845,2017-11-06,18.16
NB-18655,2017-12-11,6.540000000000001
CM-12385,2017-01-03,9.12
EC-14050,2017-11-07,38.16
AB-10060,2017-11-05,4.41
KT-16480,2017-05-30,204.6664
MM-18055,2017-05-08,81.08
PB-18805,2017-12-05,83.92000000000002
PB-18805,2017-12-05,199.9
PB-18805,2017-12-05,31.176
PB-18805,2017-12-05,9.296
AC-10615,2017-03-24,12.768
MR-17545,2017-07-08,52.76
BF-11215,2017-10-26,55.616
TS-21610,2017-06-12,8.856
AA-10375,2017-09-07,16.9
AA-10375,2017-09-07,39.96
DK-12835,2017-07-05,79.96
RB-19705,2017-09-14,70.98
RB-19705,2017-09-14,29.950000000000003
SB-20185,2017-06-25,400.7840000000001
HJ-14875,2017-08-26,53.72
AZ-10750,2017-07-23,121.536
HZ-14950,2017-09-14,8.56
HZ-14950,2017-09-14,11.56
KD-16495,2017-01-24,25.86
KD-16495,2017-01-24,110.352
